date,soy_price_brl_bag,soy_price_usd_bag,target_source,target_series_name,target_frequency
2006-03-13,27.66,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-14,27.45,12.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-15,27.58,13.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-16,26.97,12.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-17,26.96,12.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-20,27.36,12.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-21,27.55,12.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-22,27.84,12.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-23,27.82,12.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-24,27.91,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-27,28.48,13.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-28,28.7,12.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-29,28.69,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-30,28.33,12.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-03-31,27.54,12.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-03,26.96,12.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-04,26.57,12.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-05,26.6,12.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-06,26.79,12.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-07,26.76,12.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-10,26.74,12.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-11,26.8,12.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-12,26.74,12.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-13,26.82,12.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-17,27.28,12.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-18,27.26,12.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-19,27.1,12.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-20,27.04,12.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-24,27.33,12.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-25,27.44,12.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-26,27.32,12.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-27,27.15,12.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-04-28,27.67,13.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-02,27.59,13.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-03,27.58,13.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-04,27.82,13.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-05,27.76,13.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-08,27.28,13.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-09,27.86,13.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-10,28.13,13.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-11,28.36,13.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-12,28.88,13.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-15,28.83,13.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-16,28.3,13.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-17,29.03,13.17,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-18,29.05,13.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-19,28.61,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-22,29.4,12.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-23,29.23,12.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-24,30.26,12.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-25,29.63,12.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-26,29.04,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-29,28.74,12.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-30,30.14,13.05,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-05-31,29.5,12.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-01,29.28,13.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-02,29.97,13.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-05,30.02,13.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-06,29.84,13.22,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-09,29.3,12.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-12,30.0,13.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-13,30.26,13.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-14,29.88,13.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-16,29.84,13.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-19,28.94,12.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-20,29.18,12.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-21,29.19,13.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-22,29.25,13.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-23,29.19,13.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-26,28.55,12.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-27,28.76,12.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-28,29.16,13.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-29,29.04,13.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-06-30,29.17,13.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-03,29.39,13.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-04,29.57,13.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-05,29.46,13.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-06,29.9,13.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-07,29.49,13.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-10,29.54,13.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-11,30.08,13.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-12,29.74,13.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-13,29.76,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-14,29.9,13.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-17,29.42,13.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-18,29.51,13.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-19,29.35,13.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-20,29.38,13.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-21,29.35,13.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-24,29.37,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-25,29.95,13.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-26,30.14,13.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-27,29.5,13.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-28,29.49,13.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-07-31,29.3,13.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-01,29.27,13.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-02,29.83,13.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-03,29.56,13.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-04,29.76,13.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-07,29.15,13.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-08,29.14,13.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-09,29.01,13.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-10,29.05,13.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-11,29.01,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-14,29.03,13.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-15,28.95,13.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-16,28.56,13.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-17,28.57,13.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-18,28.49,13.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-21,28.49,13.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-22,28.37,13.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-23,28.82,13.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-24,28.89,13.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-25,28.66,13.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-28,28.37,13.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-29,28.5,13.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-30,28.71,13.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-08-31,28.8,13.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-01,28.65,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-04,28.58,13.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-05,28.69,13.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-06,28.89,13.42,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-08,29.03,13.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-11,28.84,13.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-12,28.79,13.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-13,29.08,13.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-14,28.82,13.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-15,28.87,13.42,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-18,28.84,13.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-19,28.86,13.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-20,29.33,13.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-21,29.54,13.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-22,29.58,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-25,29.47,13.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-26,29.38,13.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-27,29.47,13.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-28,29.65,13.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-09-29,29.62,13.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-02,29.66,13.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-03,30.04,13.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-04,30.55,14.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-05,30.66,14.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-06,30.37,14.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-09,31.0,14.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-10,30.98,14.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-11,31.09,14.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-13,30.99,14.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-16,31.05,14.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-17,31.86,14.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-18,32.94,15.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-19,33.39,15.59,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-20,33.69,15.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-23,33.6,15.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-24,33.7,15.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-25,33.64,15.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-26,33.89,15.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-27,33.78,15.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-30,34.08,15.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-10-31,33.69,15.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-01,33.56,15.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-03,33.75,15.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-06,33.8,15.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-07,33.52,15.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-08,34.06,15.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-09,34.24,15.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-10,34.17,15.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-13,34.06,15.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-14,34.18,15.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-16,34.38,15.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-17,34.5,15.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-20,34.69,16.05,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-21,35.08,16.22,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-22,35.0,16.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-23,35.04,16.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-24,35.04,16.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-27,34.73,15.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-28,34.71,15.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-29,34.5,15.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-11-30,34.42,15.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-01,34.35,15.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-04,33.67,15.56,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-05,33.4,15.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-06,33.63,15.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-07,32.83,15.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-08,33.06,15.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-11,33.14,15.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-12,33.12,15.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-13,32.87,15.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-14,33.25,15.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-15,33.33,15.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-18,33.38,15.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-19,33.0,15.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-20,33.17,15.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-21,33.2,15.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-22,33.0,15.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-26,33.5,15.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-27,33.57,15.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2006-12-28,33.5,15.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-02,34.0,15.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-03,33.5,15.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-04,33.67,15.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-05,33.67,15.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-08,33.78,15.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-09,33.58,15.62,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-10,33.16,15.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-11,33.3,15.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-12,33.2,15.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-15,33.5,15.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-16,33.82,15.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-17,34.1,15.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-18,34.1,15.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-19,34.1,16.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-22,33.6,15.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-23,33.91,15.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-24,33.59,15.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-25,33.51,15.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-26,33.46,15.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-29,33.64,15.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-30,33.64,15.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-01-31,34.05,16.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-01,33.77,16.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-02,33.72,16.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-05,34.01,16.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-06,33.94,16.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-07,34.05,16.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-08,34.18,16.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-09,34.33,16.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-12,34.48,16.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-13,34.54,16.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-14,34.73,16.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-15,34.82,16.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-16,35.01,16.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-21,35.01,16.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-22,35.59,17.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-23,35.76,17.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-26,35.82,17.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-27,35.44,16.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-02-28,35.57,16.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-01,35.0,16.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-02,34.73,16.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-05,34.34,16.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-06,34.33,16.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-07,34.67,16.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-08,34.89,16.56,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-09,34.62,16.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-12,34.56,16.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-13,34.61,16.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-14,34.27,16.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-15,34.04,16.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-16,33.99,16.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-19,33.84,16.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-20,33.74,16.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-21,33.77,16.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-22,33.29,16.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-23,33.29,16.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-26,32.82,15.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-27,33.07,16.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-28,33.35,16.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-29,33.54,16.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-03-30,33.37,16.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-02,33.43,16.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-03,33.07,16.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-04,32.91,16.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-05,32.81,16.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-09,32.23,15.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-10,31.69,15.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-11,31.81,15.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-12,31.75,15.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-13,31.65,15.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-16,31.75,15.59,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-17,31.5,15.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-18,31.32,15.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-19,31.71,15.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-20,31.73,15.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-23,31.66,15.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-24,31.42,15.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-25,31.67,15.67,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-26,31.56,15.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-27,31.63,15.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-04-30,31.82,15.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-02,32.17,15.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-03,32.3,15.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-04,32.18,15.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-07,31.91,15.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-08,31.75,15.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-09,31.83,15.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-10,31.82,15.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-11,32.11,15.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-14,32.22,16.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-15,32.03,16.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-16,32.04,16.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-17,32.01,16.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-18,31.99,16.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-21,31.92,16.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-22,32.06,16.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-23,32.24,16.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-24,32.45,16.47,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-25,32.44,16.62,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-28,32.42,16.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-29,32.07,16.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-30,32.31,16.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-05-31,32.45,16.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-01,32.22,16.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-04,32.28,16.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-05,32.69,16.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-06,32.99,16.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-08,32.92,16.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-11,33.19,17.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-12,33.02,16.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-13,33.12,17.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-14,33.21,17.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-15,33.26,17.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-18,33.36,17.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-19,33.12,17.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-20,33.44,17.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-21,33.19,17.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-22,32.81,16.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-25,32.3,16.56,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-26,32.59,16.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-27,32.81,16.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-28,32.73,17.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-06-29,33.61,17.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-07-02,34.13,17.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2007-07-03,33.98,17.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
