date,usd_brl,fx_source
2016-07-08,3.2968,BCB_PTAX
2016-07-11,3.3031,BCB_PTAX
2016-07-12,3.275,BCB_PTAX
2016-07-13,3.2896,BCB_PTAX
2016-07-14,3.2311,BCB_PTAX
2016-07-15,3.2656,BCB_PTAX
2016-07-18,3.2634,BCB_PTAX
2016-07-19,3.2801,BCB_PTAX
2016-07-20,3.2512,BCB_PTAX
2016-07-21,3.2585,BCB_PTAX
2016-07-22,3.2854,BCB_PTAX
2016-07-25,3.2819,BCB_PTAX
2016-07-26,3.279,BCB_PTAX
2016-07-27,3.282,BCB_PTAX
2016-07-28,3.274,BCB_PTAX
2016-07-29,3.239,BCB_PTAX
2016-08-01,3.2662,BCB_PTAX
2016-08-02,3.249,BCB_PTAX
2016-08-03,3.2733,BCB_PTAX
2016-08-04,3.2183,BCB_PTAX
2016-08-05,3.1859,BCB_PTAX
2016-08-08,3.1771,BCB_PTAX
2016-08-09,3.1503,BCB_PTAX
2016-08-10,3.1302,BCB_PTAX
2016-08-11,3.1364,BCB_PTAX
2016-08-12,3.1602,BCB_PTAX
2016-08-15,3.1672,BCB_PTAX
2016-08-16,3.1749,BCB_PTAX
2016-08-17,3.2248,BCB_PTAX
2016-08-18,3.2215,BCB_PTAX
2016-08-19,3.2267,BCB_PTAX
2016-08-22,3.2163,BCB_PTAX
2016-08-23,3.2054,BCB_PTAX
2016-08-24,3.2372,BCB_PTAX
2016-08-25,3.2319,BCB_PTAX
2016-08-26,3.2153,BCB_PTAX
2016-08-29,3.2613,BCB_PTAX
2016-08-30,3.2525,BCB_PTAX
2016-08-31,3.2403,BCB_PTAX
2016-09-01,3.2472,BCB_PTAX
2016-09-02,3.2431,BCB_PTAX
2016-09-05,3.2721,BCB_PTAX
2016-09-06,3.2452,BCB_PTAX
2016-09-08,3.1934,BCB_PTAX
2016-09-09,3.2638,BCB_PTAX
2016-09-12,3.2854,BCB_PTAX
2016-09-13,3.2972,BCB_PTAX
2016-09-14,3.3262,BCB_PTAX
2016-09-15,3.3326,BCB_PTAX
2016-09-16,3.3004,BCB_PTAX
2016-09-19,3.2636,BCB_PTAX
2016-09-20,3.254,BCB_PTAX
2016-09-21,3.2408,BCB_PTAX
2016-09-22,3.2015,BCB_PTAX
2016-09-23,3.2242,BCB_PTAX
2016-09-26,3.24,BCB_PTAX
2016-09-27,3.2358,BCB_PTAX
2016-09-28,3.2476,BCB_PTAX
2016-09-29,3.2235,BCB_PTAX
2016-09-30,3.2462,BCB_PTAX
2016-10-03,3.2338,BCB_PTAX
2016-10-04,3.2203,BCB_PTAX
2016-10-05,3.2359,BCB_PTAX
2016-10-06,3.231,BCB_PTAX
2016-10-07,3.2134,BCB_PTAX
2016-10-10,3.2125,BCB_PTAX
2016-10-11,3.2136,BCB_PTAX
2016-10-13,3.2087,BCB_PTAX
2016-10-14,3.1864,BCB_PTAX
2016-10-17,3.1963,BCB_PTAX
2016-10-18,3.1874,BCB_PTAX
2016-10-19,3.18,BCB_PTAX
2016-10-20,3.1605,BCB_PTAX
2016-10-21,3.1593,BCB_PTAX
2016-10-24,3.1311,BCB_PTAX
2016-10-25,3.1193,BCB_PTAX
2016-10-26,3.1219,BCB_PTAX
2016-10-27,3.1429,BCB_PTAX
2016-10-28,3.1815,BCB_PTAX
2016-10-31,3.1811,BCB_PTAX
2016-11-01,3.2053,BCB_PTAX
2016-11-03,3.231,BCB_PTAX
2016-11-04,3.2449,BCB_PTAX
2016-11-07,3.2024,BCB_PTAX
2016-11-08,3.2024,BCB_PTAX
2016-11-09,3.2258,BCB_PTAX
2016-11-10,3.3104,BCB_PTAX
2016-11-11,3.4377,BCB_PTAX
2016-11-14,3.4446,BCB_PTAX
2016-11-16,3.4183,BCB_PTAX
2016-11-17,3.4052,BCB_PTAX
2016-11-18,3.3917,BCB_PTAX
2016-11-21,3.3517,BCB_PTAX
2016-11-22,3.3476,BCB_PTAX
2016-11-23,3.3927,BCB_PTAX
2016-11-24,3.3987,BCB_PTAX
2016-11-25,3.4279,BCB_PTAX
2016-11-28,3.3996,BCB_PTAX
2016-11-29,3.406,BCB_PTAX
2016-11-30,3.3967,BCB_PTAX
2016-12-01,3.4362,BCB_PTAX
2016-12-02,3.465,BCB_PTAX
2016-12-05,3.4598,BCB_PTAX
2016-12-06,3.4354,BCB_PTAX
2016-12-07,3.3895,BCB_PTAX
2016-12-08,3.4008,BCB_PTAX
2016-12-09,3.3858,BCB_PTAX
2016-12-12,3.3697,BCB_PTAX
2016-12-13,3.334,BCB_PTAX
2016-12-14,3.3103,BCB_PTAX
2016-12-15,3.383,BCB_PTAX
2016-12-16,3.3712,BCB_PTAX
2016-12-19,3.3778,BCB_PTAX
2016-12-20,3.3586,BCB_PTAX
2016-12-21,3.3297,BCB_PTAX
2016-12-22,3.3302,BCB_PTAX
2016-12-23,3.2696,BCB_PTAX
2016-12-26,3.2701,BCB_PTAX
2016-12-27,3.2776,BCB_PTAX
2016-12-28,3.2774,BCB_PTAX
2016-12-29,3.2591,BCB_PTAX
2016-12-30,3.2591,BCB_PTAX
2017-01-02,3.2729,BCB_PTAX
2017-01-03,3.2632,BCB_PTAX
2017-01-04,3.2333,BCB_PTAX
2017-01-05,3.2129,BCB_PTAX
2017-01-06,3.2057,BCB_PTAX
2017-01-09,3.2097,BCB_PTAX
2017-01-10,3.1918,BCB_PTAX
2017-01-11,3.2154,BCB_PTAX
2017-01-12,3.1661,BCB_PTAX
2017-01-13,3.2034,BCB_PTAX
2017-01-16,3.2234,BCB_PTAX
2017-01-17,3.21,BCB_PTAX
2017-01-18,3.2211,BCB_PTAX
2017-01-19,3.2113,BCB_PTAX
2017-01-20,3.1918,BCB_PTAX
2017-01-23,3.1609,BCB_PTAX
2017-01-24,3.1649,BCB_PTAX
2017-01-25,3.169,BCB_PTAX
2017-01-26,3.1804,BCB_PTAX
2017-01-27,3.1596,BCB_PTAX
2017-01-30,3.1316,BCB_PTAX
2017-01-31,3.127,BCB_PTAX
2017-02-01,3.1479,BCB_PTAX
2017-02-02,3.1196,BCB_PTAX
2017-02-03,3.1241,BCB_PTAX
2017-02-06,3.1179,BCB_PTAX
2017-02-07,3.1304,BCB_PTAX
2017-02-08,3.1255,BCB_PTAX
2017-02-09,3.1185,BCB_PTAX
2017-02-10,3.1155,BCB_PTAX
2017-02-13,3.1175,BCB_PTAX
2017-02-14,3.1004,BCB_PTAX
2017-02-15,3.0779,BCB_PTAX
2017-02-16,3.051,BCB_PTAX
2017-02-17,3.095,BCB_PTAX
2017-02-20,3.0918,BCB_PTAX
2017-02-21,3.097,BCB_PTAX
2017-02-22,3.0824,BCB_PTAX
2017-02-23,3.0638,BCB_PTAX
2017-02-24,3.0993,BCB_PTAX
2017-03-01,3.0976,BCB_PTAX
2017-03-02,3.1138,BCB_PTAX
2017-03-03,3.1364,BCB_PTAX
2017-03-06,3.1111,BCB_PTAX
2017-03-07,3.1185,BCB_PTAX
2017-03-08,3.1477,BCB_PTAX
2017-03-09,3.1735,BCB_PTAX
2017-03-10,3.1623,BCB_PTAX
2017-03-13,3.1541,BCB_PTAX
2017-03-14,3.1639,BCB_PTAX
2017-03-15,3.1629,BCB_PTAX
2017-03-16,3.108,BCB_PTAX
2017-03-17,3.1075,BCB_PTAX
2017-03-20,3.0898,BCB_PTAX
2017-03-21,3.0765,BCB_PTAX
2017-03-22,3.0939,BCB_PTAX
2017-03-23,3.1248,BCB_PTAX
2017-03-24,3.1282,BCB_PTAX
2017-03-27,3.1256,BCB_PTAX
2017-03-28,3.1303,BCB_PTAX
2017-03-29,3.1229,BCB_PTAX
2017-03-30,3.1247,BCB_PTAX
2017-03-31,3.1684,BCB_PTAX
2017-04-03,3.1167,BCB_PTAX
2017-04-04,3.1231,BCB_PTAX
2017-04-05,3.0923,BCB_PTAX
2017-04-06,3.116,BCB_PTAX
2017-04-07,3.1302,BCB_PTAX
2017-04-10,3.1409,BCB_PTAX
2017-04-11,3.1424,BCB_PTAX
2017-04-12,3.1463,BCB_PTAX
2017-04-13,3.1269,BCB_PTAX
2017-04-17,3.1036,BCB_PTAX
2017-04-18,3.0958,BCB_PTAX
2017-04-19,3.1294,BCB_PTAX
2017-04-20,3.1453,BCB_PTAX
2017-04-24,3.1251,BCB_PTAX
2017-04-25,3.1577,BCB_PTAX
2017-04-26,3.1847,BCB_PTAX
2017-04-27,3.1763,BCB_PTAX
2017-04-28,3.1984,BCB_PTAX
2017-05-02,3.1724,BCB_PTAX
2017-05-03,3.1489,BCB_PTAX
2017-05-04,3.178,BCB_PTAX
2017-05-05,3.1764,BCB_PTAX
2017-05-08,3.1938,BCB_PTAX
2017-05-09,3.1857,BCB_PTAX
2017-05-10,3.1606,BCB_PTAX
2017-05-11,3.1559,BCB_PTAX
2017-05-12,3.129,BCB_PTAX
2017-05-15,3.1011,BCB_PTAX
2017-05-16,3.0924,BCB_PTAX
2017-05-17,3.1076,BCB_PTAX
2017-05-18,3.3807,BCB_PTAX
2017-05-19,3.2878,BCB_PTAX
2017-05-22,3.2863,BCB_PTAX
2017-05-23,3.2654,BCB_PTAX
2017-05-24,3.2629,BCB_PTAX
2017-05-25,3.2824,BCB_PTAX
2017-05-26,3.2614,BCB_PTAX
2017-05-29,3.2709,BCB_PTAX
2017-05-30,3.2659,BCB_PTAX
2017-05-31,3.2437,BCB_PTAX
2017-06-01,3.2307,BCB_PTAX
2017-06-02,3.2401,BCB_PTAX
2017-06-05,3.282,BCB_PTAX
2017-06-06,3.2817,BCB_PTAX
2017-06-07,3.2747,BCB_PTAX
2017-06-08,3.2838,BCB_PTAX
2017-06-09,3.274,BCB_PTAX
2017-06-12,3.2986,BCB_PTAX
2017-06-13,3.3208,BCB_PTAX
2017-06-14,3.2836,BCB_PTAX
2017-06-16,3.2892,BCB_PTAX
2017-06-19,3.2975,BCB_PTAX
2017-06-20,3.3145,BCB_PTAX
2017-06-21,3.3247,BCB_PTAX
2017-06-22,3.3362,BCB_PTAX
2017-06-23,3.3342,BCB_PTAX
2017-06-26,3.3128,BCB_PTAX
2017-06-27,3.3172,BCB_PTAX
2017-06-28,3.303,BCB_PTAX
2017-06-29,3.2952,BCB_PTAX
2017-06-30,3.3082,BCB_PTAX
2017-07-03,3.3015,BCB_PTAX
2017-07-04,3.305,BCB_PTAX
2017-07-05,3.3193,BCB_PTAX
2017-07-06,3.3064,BCB_PTAX
2017-07-07,3.2895,BCB_PTAX
2017-07-10,3.265,BCB_PTAX
2017-07-11,3.2522,BCB_PTAX
2017-07-12,3.2264,BCB_PTAX
2017-07-13,3.2108,BCB_PTAX
2017-07-14,3.1899,BCB_PTAX
2017-07-17,3.1821,BCB_PTAX
2017-07-18,3.1668,BCB_PTAX
2017-07-19,3.1533,BCB_PTAX
2017-07-20,3.1402,BCB_PTAX
2017-07-21,3.1256,BCB_PTAX
2017-07-24,3.1459,BCB_PTAX
2017-07-25,3.1556,BCB_PTAX
2017-07-26,3.1657,BCB_PTAX
2017-07-27,3.1513,BCB_PTAX
2017-07-28,3.1457,BCB_PTAX
2017-07-31,3.1307,BCB_PTAX
2017-08-01,3.1161,BCB_PTAX
2017-08-02,3.1268,BCB_PTAX
2017-08-03,3.1194,BCB_PTAX
2017-08-04,3.1224,BCB_PTAX
2017-08-07,3.1267,BCB_PTAX
2017-08-08,3.132,BCB_PTAX
2017-08-09,3.1464,BCB_PTAX
2017-08-10,3.1543,BCB_PTAX
2017-08-11,3.1695,BCB_PTAX
2017-08-14,3.1888,BCB_PTAX
2017-08-15,3.1976,BCB_PTAX
2017-08-16,3.167,BCB_PTAX
2017-08-17,3.1603,BCB_PTAX
2017-08-18,3.1654,BCB_PTAX
2017-08-21,3.1443,BCB_PTAX
2017-08-22,3.1539,BCB_PTAX
2017-08-23,3.1569,BCB_PTAX
2017-08-24,3.1404,BCB_PTAX
2017-08-25,3.1462,BCB_PTAX
2017-08-28,3.1563,BCB_PTAX
2017-08-29,3.1695,BCB_PTAX
2017-08-30,3.1638,BCB_PTAX
2017-08-31,3.1471,BCB_PTAX
2017-09-01,3.1333,BCB_PTAX
2017-09-04,3.1389,BCB_PTAX
2017-09-05,3.1203,BCB_PTAX
2017-09-06,3.1133,BCB_PTAX
2017-09-08,3.0908,BCB_PTAX
2017-09-11,3.0852,BCB_PTAX
2017-09-12,3.1144,BCB_PTAX
2017-09-13,3.1343,BCB_PTAX
2017-09-14,3.1354,BCB_PTAX
2017-09-15,3.1255,BCB_PTAX
2017-09-18,3.1239,BCB_PTAX
2017-09-19,3.1323,BCB_PTAX
2017-09-20,3.1281,BCB_PTAX
2017-09-21,3.1347,BCB_PTAX
2017-09-22,3.1285,BCB_PTAX
2017-09-25,3.1412,BCB_PTAX
2017-09-26,3.1674,BCB_PTAX
2017-09-27,3.1932,BCB_PTAX
2017-09-28,3.1871,BCB_PTAX
2017-09-29,3.168,BCB_PTAX
2017-10-02,3.1642,BCB_PTAX
2017-10-03,3.1502,BCB_PTAX
2017-10-04,3.1315,BCB_PTAX
2017-10-05,3.1347,BCB_PTAX
2017-10-06,3.1648,BCB_PTAX
2017-10-09,3.177,BCB_PTAX
2017-10-10,3.1688,BCB_PTAX
2017-10-11,3.1639,BCB_PTAX
2017-10-13,3.1572,BCB_PTAX
2017-10-16,3.1607,BCB_PTAX
2017-10-17,3.1769,BCB_PTAX
2017-10-18,3.1673,BCB_PTAX
2017-10-19,3.1732,BCB_PTAX
2017-10-20,3.1833,BCB_PTAX
2017-10-23,3.2003,BCB_PTAX
2017-10-24,3.247,BCB_PTAX
2017-10-25,3.2387,BCB_PTAX
2017-10-26,3.2444,BCB_PTAX
2017-10-27,3.2801,BCB_PTAX
2017-10-30,3.2547,BCB_PTAX
2017-10-31,3.2769,BCB_PTAX
2017-11-01,3.2736,BCB_PTAX
2017-11-03,3.292,BCB_PTAX
2017-11-06,3.2851,BCB_PTAX
2017-11-07,3.2733,BCB_PTAX
2017-11-08,3.2509,BCB_PTAX
2017-11-09,3.2515,BCB_PTAX
2017-11-10,3.2661,BCB_PTAX
2017-11-13,3.2873,BCB_PTAX
2017-11-14,3.2834,BCB_PTAX
2017-11-16,3.2808,BCB_PTAX
2017-11-17,3.2788,BCB_PTAX
2017-11-20,3.2623,BCB_PTAX
2017-11-21,3.2591,BCB_PTAX
2017-11-22,3.2561,BCB_PTAX
2017-11-23,3.2371,BCB_PTAX
2017-11-24,3.23,BCB_PTAX
2017-11-27,3.2218,BCB_PTAX
2017-11-28,3.2232,BCB_PTAX
2017-11-29,3.2136,BCB_PTAX
2017-11-30,3.2616,BCB_PTAX
2017-12-01,3.2636,BCB_PTAX
2017-12-04,3.2506,BCB_PTAX
2017-12-05,3.2322,BCB_PTAX
2017-12-06,3.2354,BCB_PTAX
2017-12-07,3.2892,BCB_PTAX
2017-12-08,3.2811,BCB_PTAX
2017-12-11,3.2845,BCB_PTAX
2017-12-12,3.3149,BCB_PTAX
2017-12-13,3.3036,BCB_PTAX
2017-12-14,3.3332,BCB_PTAX
2017-12-15,3.3182,BCB_PTAX
2017-12-18,3.2881,BCB_PTAX
2017-12-19,3.2883,BCB_PTAX
2017-12-20,3.2909,BCB_PTAX
2017-12-21,3.3045,BCB_PTAX
2017-12-22,3.3209,BCB_PTAX
2017-12-26,3.32,BCB_PTAX
2017-12-27,3.3031,BCB_PTAX
2017-12-28,3.308,BCB_PTAX
2017-12-29,3.308,BCB_PTAX
2018-01-02,3.2697,BCB_PTAX
2018-01-03,3.2535,BCB_PTAX
2018-01-04,3.2318,BCB_PTAX
2018-01-05,3.2409,BCB_PTAX
2018-01-08,3.2357,BCB_PTAX
2018-01-09,3.2397,BCB_PTAX
2018-01-10,3.2467,BCB_PTAX
2018-01-11,3.2301,BCB_PTAX
2018-01-12,3.2197,BCB_PTAX
2018-01-15,3.1963,BCB_PTAX
2018-01-16,3.2219,BCB_PTAX
2018-01-17,3.2324,BCB_PTAX
2018-01-18,3.2129,BCB_PTAX
2018-01-19,3.2087,BCB_PTAX
2018-01-22,3.1934,BCB_PTAX
2018-01-23,3.2249,BCB_PTAX
2018-01-24,3.197,BCB_PTAX
2018-01-25,3.1391,BCB_PTAX
2018-01-26,3.145,BCB_PTAX
2018-01-29,3.1655,BCB_PTAX
2018-01-30,3.1661,BCB_PTAX
2018-01-31,3.1624,BCB_PTAX
2018-02-01,3.173,BCB_PTAX
2018-02-02,3.206,BCB_PTAX
2018-02-05,3.2355,BCB_PTAX
2018-02-06,3.2613,BCB_PTAX
2018-02-07,3.2467,BCB_PTAX
2018-02-08,3.2692,BCB_PTAX
2018-02-09,3.2821,BCB_PTAX
2018-02-14,3.2536,BCB_PTAX
2018-02-15,3.2208,BCB_PTAX
2018-02-16,3.2381,BCB_PTAX
2018-02-19,3.2347,BCB_PTAX
2018-02-20,3.2507,BCB_PTAX
2018-02-21,3.2555,BCB_PTAX
2018-02-22,3.2598,BCB_PTAX
2018-02-23,3.2417,BCB_PTAX
2018-02-26,3.2351,BCB_PTAX
2018-02-27,3.2383,BCB_PTAX
2018-02-28,3.2449,BCB_PTAX
2018-03-01,3.262,BCB_PTAX
2018-03-02,3.2614,BCB_PTAX
2018-03-05,3.2582,BCB_PTAX
2018-03-06,3.2246,BCB_PTAX
2018-03-07,3.2318,BCB_PTAX
2018-03-08,3.2518,BCB_PTAX
2018-03-09,3.2496,BCB_PTAX
2018-03-12,3.2606,BCB_PTAX
2018-03-13,3.2492,BCB_PTAX
2018-03-14,3.2584,BCB_PTAX
2018-03-15,3.2859,BCB_PTAX
2018-03-16,3.2905,BCB_PTAX
2018-03-19,3.2911,BCB_PTAX
2018-03-20,3.2981,BCB_PTAX
2018-03-21,3.2921,BCB_PTAX
2018-03-22,3.3033,BCB_PTAX
2018-03-23,3.3041,BCB_PTAX
2018-03-26,3.3034,BCB_PTAX
2018-03-27,3.3256,BCB_PTAX
2018-03-28,3.338,BCB_PTAX
2018-03-29,3.3238,BCB_PTAX
2018-04-02,3.3104,BCB_PTAX
2018-04-03,3.3139,BCB_PTAX
2018-04-04,3.3538,BCB_PTAX
2018-04-05,3.3196,BCB_PTAX
2018-04-06,3.3666,BCB_PTAX
2018-04-09,3.3903,BCB_PTAX
2018-04-10,3.4195,BCB_PTAX
2018-04-11,3.4052,BCB_PTAX
2018-04-12,3.3858,BCB_PTAX
2018-04-13,3.4105,BCB_PTAX
2018-04-16,3.4263,BCB_PTAX
2018-04-17,3.4041,BCB_PTAX
2018-04-18,3.3844,BCB_PTAX
2018-04-19,3.3977,BCB_PTAX
2018-04-20,3.4101,BCB_PTAX
2018-04-23,3.4421,BCB_PTAX
2018-04-24,3.4667,BCB_PTAX
2018-04-25,3.504,BCB_PTAX
2018-04-26,3.4977,BCB_PTAX
2018-04-27,3.4676,BCB_PTAX
2018-04-30,3.4811,BCB_PTAX
2018-05-02,3.5424,BCB_PTAX
2018-05-03,3.5484,BCB_PTAX
2018-05-04,3.5308,BCB_PTAX
2018-05-07,3.5458,BCB_PTAX
2018-05-08,3.5788,BCB_PTAX
2018-05-09,3.5943,BCB_PTAX
2018-05-10,3.5566,BCB_PTAX
2018-05-11,3.5716,BCB_PTAX
2018-05-14,3.6097,BCB_PTAX
2018-05-15,3.6753,BCB_PTAX
2018-05-16,3.6803,BCB_PTAX
2018-05-17,3.6874,BCB_PTAX
2018-05-18,3.7503,BCB_PTAX
2018-05-21,3.7072,BCB_PTAX
2018-05-22,3.6502,BCB_PTAX
2018-05-23,3.6507,BCB_PTAX
2018-05-24,3.6436,BCB_PTAX
2018-05-25,3.6587,BCB_PTAX
2018-05-28,3.7092,BCB_PTAX
2018-05-29,3.7289,BCB_PTAX
2018-05-30,3.737,BCB_PTAX
2018-06-01,3.7413,BCB_PTAX
2018-06-04,3.7424,BCB_PTAX
2018-06-05,3.7752,BCB_PTAX
2018-06-06,3.8193,BCB_PTAX
2018-06-07,3.9,BCB_PTAX
2018-06-08,3.7859,BCB_PTAX
2018-06-11,3.6913,BCB_PTAX
2018-06-12,3.7044,BCB_PTAX
2018-06-13,3.7054,BCB_PTAX
2018-06-14,3.7057,BCB_PTAX
2018-06-15,3.7738,BCB_PTAX
2018-06-18,3.7543,BCB_PTAX
2018-06-19,3.7566,BCB_PTAX
2018-06-20,3.7335,BCB_PTAX
2018-06-21,3.7894,BCB_PTAX
2018-06-22,3.7663,BCB_PTAX
2018-06-25,3.776,BCB_PTAX
2018-06-26,3.7721,BCB_PTAX
2018-06-27,3.8358,BCB_PTAX
2018-06-28,3.8521,BCB_PTAX
2018-06-29,3.8558,BCB_PTAX
2018-07-02,3.9055,BCB_PTAX
2018-07-03,3.892,BCB_PTAX
2018-07-04,3.9058,BCB_PTAX
2018-07-05,3.9192,BCB_PTAX
2018-07-06,3.9264,BCB_PTAX
2018-07-09,3.8692,BCB_PTAX
2018-07-10,3.8452,BCB_PTAX
2018-07-11,3.8417,BCB_PTAX
2018-07-12,3.8564,BCB_PTAX
2018-07-13,3.8745,BCB_PTAX
2018-07-16,3.8579,BCB_PTAX
2018-07-17,3.8671,BCB_PTAX
2018-07-18,3.8474,BCB_PTAX
2018-07-19,3.8847,BCB_PTAX
2018-07-20,3.7793,BCB_PTAX
2018-07-23,3.7915,BCB_PTAX
2018-07-24,3.7459,BCB_PTAX
2018-07-25,3.712,BCB_PTAX
2018-07-26,3.7243,BCB_PTAX
2018-07-27,3.7164,BCB_PTAX
2018-07-30,3.7155,BCB_PTAX
2018-07-31,3.7549,BCB_PTAX
2018-08-01,3.7491,BCB_PTAX
2018-08-02,3.7645,BCB_PTAX
2018-08-03,3.7201,BCB_PTAX
2018-08-06,3.7214,BCB_PTAX
2018-08-07,3.7118,BCB_PTAX
2018-08-08,3.7519,BCB_PTAX
2018-08-09,3.803,BCB_PTAX
2018-08-10,3.8472,BCB_PTAX
2018-08-13,3.8988,BCB_PTAX
2018-08-14,3.8812,BCB_PTAX
2018-08-15,3.9134,BCB_PTAX
2018-08-16,3.881,BCB_PTAX
2018-08-17,3.9389,BCB_PTAX
2018-08-20,3.943,BCB_PTAX
2018-08-21,3.9873,BCB_PTAX
2018-08-22,4.074,BCB_PTAX
2018-08-23,4.0727,BCB_PTAX
2018-08-24,4.0854,BCB_PTAX
2018-08-27,4.0687,BCB_PTAX
2018-08-28,4.1192,BCB_PTAX
2018-08-29,4.1353,BCB_PTAX
2018-08-30,4.1812,BCB_PTAX
2018-08-31,4.1353,BCB_PTAX
2018-09-03,4.1279,BCB_PTAX
2018-09-04,4.1652,BCB_PTAX
2018-09-05,4.1609,BCB_PTAX
2018-09-06,4.146,BCB_PTAX
2018-09-10,4.1007,BCB_PTAX
2018-09-11,4.1641,BCB_PTAX
2018-09-12,4.1259,BCB_PTAX
2018-09-13,4.1637,BCB_PTAX
2018-09-14,4.1879,BCB_PTAX
2018-09-17,4.1695,BCB_PTAX
2018-09-18,4.1369,BCB_PTAX
2018-09-19,4.1351,BCB_PTAX
2018-09-20,4.0997,BCB_PTAX
2018-09-21,4.0728,BCB_PTAX
2018-09-24,4.0594,BCB_PTAX
2018-09-25,4.1286,BCB_PTAX
2018-09-26,4.057,BCB_PTAX
2018-09-27,4.0092,BCB_PTAX
2018-09-28,4.0039,BCB_PTAX
2018-10-01,4.0273,BCB_PTAX
2018-10-02,3.9505,BCB_PTAX
2018-10-03,3.8542,BCB_PTAX
2018-10-04,3.9047,BCB_PTAX
2018-10-05,3.8699,BCB_PTAX
2018-10-08,3.7588,BCB_PTAX
2018-10-09,3.7391,BCB_PTAX
2018-10-10,3.751,BCB_PTAX
2018-10-11,3.746,BCB_PTAX
2018-10-15,3.7332,BCB_PTAX
2018-10-16,3.7079,BCB_PTAX
2018-10-17,3.7008,BCB_PTAX
2018-10-18,3.6963,BCB_PTAX
2018-10-19,3.7079,BCB_PTAX
2018-10-22,3.6903,BCB_PTAX
2018-10-23,3.708,BCB_PTAX
2018-10-24,3.706,BCB_PTAX
2018-10-25,3.7014,BCB_PTAX
2018-10-26,3.6753,BCB_PTAX
2018-10-29,3.6368,BCB_PTAX
2018-10-30,3.7019,BCB_PTAX
2018-10-31,3.7177,BCB_PTAX
2018-11-01,3.6973,BCB_PTAX
2018-11-05,3.7048,BCB_PTAX
2018-11-06,3.7492,BCB_PTAX
2018-11-07,3.7592,BCB_PTAX
2018-11-08,3.7391,BCB_PTAX
2018-11-09,3.7506,BCB_PTAX
2018-11-12,3.7478,BCB_PTAX
2018-11-13,3.7792,BCB_PTAX
2018-11-14,3.7924,BCB_PTAX
2018-11-16,3.7525,BCB_PTAX
2018-11-19,3.7553,BCB_PTAX
2018-11-20,3.7591,BCB_PTAX
2018-11-21,3.7872,BCB_PTAX
2018-11-22,3.8103,BCB_PTAX
2018-11-23,3.8081,BCB_PTAX
2018-11-26,3.8655,BCB_PTAX
2018-11-27,3.8925,BCB_PTAX
2018-11-28,3.8631,BCB_PTAX
2018-11-29,3.8568,BCB_PTAX
2018-11-30,3.8633,BCB_PTAX
2018-12-03,3.8285,BCB_PTAX
2018-12-04,3.8313,BCB_PTAX
2018-12-05,3.8561,BCB_PTAX
2018-12-06,3.9178,BCB_PTAX
2018-12-07,3.8964,BCB_PTAX
2018-12-10,3.911,BCB_PTAX
2018-12-11,3.9013,BCB_PTAX
2018-12-12,3.8629,BCB_PTAX
2018-12-13,3.879,BCB_PTAX
2018-12-14,3.909,BCB_PTAX
2018-12-17,3.9121,BCB_PTAX
2018-12-18,3.8997,BCB_PTAX
2018-12-19,3.8907,BCB_PTAX
2018-12-20,3.8443,BCB_PTAX
2018-12-21,3.8671,BCB_PTAX
2018-12-24,3.8855,BCB_PTAX
2018-12-26,3.9258,BCB_PTAX
2018-12-27,3.933,BCB_PTAX
2018-12-28,3.8748,BCB_PTAX
2018-12-31,3.8748,BCB_PTAX
2019-01-02,3.8595,BCB_PTAX
2019-01-03,3.7683,BCB_PTAX
2019-01-04,3.7627,BCB_PTAX
2019-01-07,3.7062,BCB_PTAX
2019-01-08,3.7208,BCB_PTAX
2019-01-09,3.6931,BCB_PTAX
2019-01-10,3.6869,BCB_PTAX
2019-01-11,3.7141,BCB_PTAX
2019-01-14,3.726,BCB_PTAX
2019-01-15,3.7049,BCB_PTAX
2019-01-16,3.7197,BCB_PTAX
2019-01-17,3.7591,BCB_PTAX
2019-01-18,3.7486,BCB_PTAX
2019-01-21,3.7705,BCB_PTAX
2019-01-22,3.7615,BCB_PTAX
2019-01-23,3.7994,BCB_PTAX
2019-01-24,3.7815,BCB_PTAX
2019-01-25,3.7626,BCB_PTAX
2019-01-28,3.7676,BCB_PTAX
2019-01-29,3.737,BCB_PTAX
2019-01-30,3.7151,BCB_PTAX
2019-01-31,3.6519,BCB_PTAX
2019-02-01,3.6694,BCB_PTAX
2019-02-04,3.6756,BCB_PTAX
2019-02-05,3.6741,BCB_PTAX
2019-02-06,3.7019,BCB_PTAX
2019-02-07,3.7193,BCB_PTAX
2019-02-08,3.7184,BCB_PTAX
2019-02-11,3.7391,BCB_PTAX
2019-02-12,3.7296,BCB_PTAX
2019-02-13,3.7277,BCB_PTAX
2019-02-14,3.7756,BCB_PTAX
2019-02-15,3.7155,BCB_PTAX
2019-02-18,3.7316,BCB_PTAX
2019-02-19,3.7206,BCB_PTAX
2019-02-20,3.71,BCB_PTAX
2019-02-21,3.7595,BCB_PTAX
2019-02-22,3.743,BCB_PTAX
2019-02-25,3.7285,BCB_PTAX
2019-02-26,3.7595,BCB_PTAX
2019-02-27,3.7351,BCB_PTAX
2019-02-28,3.7385,BCB_PTAX
2019-03-01,3.7832,BCB_PTAX
2019-03-06,3.8303,BCB_PTAX
2019-03-07,3.8487,BCB_PTAX
2019-03-08,3.8678,BCB_PTAX
2019-03-11,3.8461,BCB_PTAX
2019-03-12,3.8129,BCB_PTAX
